Name,ID,Has Block,Mod,Class,Display Name
miscutils:itemHotIngotTungstenTitaniumCarbide,8533,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot,Hot Tungsten Titanium Carbide Ingot
miscutils:itemDustTungstenTitaniumCarbide,8534,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Tungsten Titanium Carbide Dust
miscutils:itemDustSmallTungstenTitaniumCarbide,8535,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Tungsten Titanium Carbide Dust
miscutils:itemDustTinyTungstenTitaniumCarbide,8536,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Tungsten Titanium Carbide Dust
miscutils:itemNuggetTungstenTitaniumCarbide,8537,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget,Tungsten Titanium Carbide Nugget
miscutils:itemPlateTungstenTitaniumCarbide,8538,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate,Tungsten Titanium Carbide Plate
miscutils:itemPlateDoubleTungstenTitaniumCarbide,8539,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble,Double Tungsten Titanium Carbide Plate
miscutils:itemBoltTungstenTitaniumCarbide,8540,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt,Tungsten Titanium Carbide Bolt
miscutils:itemRodTungstenTitaniumCarbide,8541,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod,Tungsten Titanium Carbide Rod
miscutils:itemRodLongTungstenTitaniumCarbide,8542,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong,Long Tungsten Titanium Carbide Rod
miscutils:itemRingTungstenTitaniumCarbide,8543,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing,Tungsten Titanium Carbide Ring
miscutils:itemScrewTungstenTitaniumCarbide,8544,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew,Tungsten Titanium Carbide Screw
miscutils:itemRotorTungstenTitaniumCarbide,8545,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor,Tungsten Titanium Carbide Rotor
miscutils:itemGearTungstenTitaniumCarbide,8546,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear,Tungsten Titanium Carbide Gear
miscutils:itemPlateDenseTungstenTitaniumCarbide,8547,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDense,Dense Tungsten Titanium Carbide Plate
miscutils:itemCellThoriumTetrafluoride,8548,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Thorium Tetrafluoride Cell
miscutils:itemCellThoriumHexafluoride,8549,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Thorium Hexafluoride Cell
miscutils:itemCellUraniumTetrafluoride,8550,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Uranium Tetrafluoride Cell
miscutils:itemCellUraniumHexafluoride,8551,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Uranium Hexafluoride Cell
miscutils:itemCellBerylliumFluoride,8552,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Beryllium Fluoride Cell
miscutils:itemCellLithiumFluoride,8553,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Lithium Fluoride Cell
miscutils:itemCellAmmoniumBifluoride,8554,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Ammonium Bifluoride Cell
miscutils:itemCellBerylliumHydroxide,8555,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Beryllium Hydroxide Cell
miscutils:itemCellAmmoniumTetrafluoroberyllate,8556,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Ammonium Tetrafluoroberyllate Cell
miscutils:itemCellNeptuniumHexafluoride,8557,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Neptunium Hexafluoride Cell
miscutils:itemCellTechnetiumHexafluoride,8558,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Technetium Hexafluoride Cell
miscutils:itemCellSeleniumHexafluoride,8559,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Selenium Hexafluoride Cell
miscutils:itemCellSodiumFluoride,8560,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Sodium Fluoride Cell
miscutils:itemDustAmmoniumBifluoride,8561,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Ammonium Bifluoride Dust
miscutils:itemDustSmallAmmoniumBifluoride,8562,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Ammonium Bifluoride Dust
miscutils:itemDustTinyAmmoniumBifluoride,8563,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Ammonium Bifluoride Dust
miscutils:itemDustBerylliumHydroxide,8564,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Beryllium Hydroxide Dust
miscutils:itemDustSmallBerylliumHydroxide,8565,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Beryllium Hydroxide Dust
miscutils:itemDustTinyBerylliumHydroxide,8566,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Beryllium Hydroxide Dust
miscutils:itemDustBerylliumFluoride,8567,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Beryllium Fluoride Dust
miscutils:itemDustSmallBerylliumFluoride,8568,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Beryllium Fluoride Dust
miscutils:itemDustTinyBerylliumFluoride,8569,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Beryllium Fluoride Dust
miscutils:itemDustLithiumFluoride,8570,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Lithium Fluoride Dust
miscutils:itemDustSmallLithiumFluoride,8571,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Lithium Fluoride Dust
miscutils:itemDustTinyLithiumFluoride,8572,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Lithium Fluoride Dust
miscutils:itemDustThoriumTetrafluoride,8573,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Thorium Tetrafluoride Dust
miscutils:itemDustSmallThoriumTetrafluoride,8574,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Thorium Tetrafluoride Dust
miscutils:itemDustTinyThoriumTetrafluoride,8575,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Thorium Tetrafluoride Dust
miscutils:itemDustThoriumHexafluoride,8576,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Thorium Hexafluoride Dust
miscutils:itemDustSmallThoriumHexafluoride,8577,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Thorium Hexafluoride Dust
miscutils:itemDustTinyThoriumHexafluoride,8578,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Thorium Hexafluoride Dust
miscutils:itemDustUraniumTetrafluoride,8579,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Uranium Tetrafluoride Dust
miscutils:itemDustSmallUraniumTetrafluoride,8580,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Uranium Tetrafluoride Dust
miscutils:itemDustTinyUraniumTetrafluoride,8581,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Uranium Tetrafluoride Dust
miscutils:itemDustUraniumHexafluoride,8582,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Uranium Hexafluoride Dust
miscutils:itemDustSmallUraniumHexafluoride,8583,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Uranium Hexafluoride Dust
miscutils:itemDustTinyUraniumHexafluoride,8584,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Uranium Hexafluoride Dust
miscutils:itemDustZirconiumTetrafluoride,8585,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Zirconium Tetrafluoride Dust
miscutils:itemDustSmallZirconiumTetrafluoride,8586,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Zirconium Tetrafluoride Dust
miscutils:itemDustTinyZirconiumTetrafluoride,8587,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Zirconium Tetrafluoride Dust
miscutils:itemDustNeptuniumHexafluoride,8588,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Neptunium Hexafluoride Dust
miscutils:itemDustSmallNeptuniumHexafluoride,8589,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Neptunium Hexafluoride Dust
miscutils:itemDustTinyNeptuniumHexafluoride,8590,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Neptunium Hexafluoride Dust
miscutils:itemDustTechnetiumHexafluoride,8591,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Technetium Hexafluoride Dust
miscutils:itemDustSmallTechnetiumHexafluoride,8592,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Technetium Hexafluoride Dust
miscutils:itemDustTinyTechnetiumHexafluoride,8593,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Technetium Hexafluoride Dust
miscutils:itemDustSeleniumHexafluoride,8594,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Selenium Hexafluoride Dust
miscutils:itemDustSmallSeleniumHexafluoride,8595,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Selenium Hexafluoride Dust
miscutils:itemDustTinySeleniumHexafluoride,8596,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Selenium Hexafluoride Dust
miscutils:itemCellLithiumTetrafluoroberyllateLFTB,8597,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Lithium Tetrafluoroberyllate (LFTB) Cell
miscutils:itemCellLFTRFuel3,8598,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,LFTR Fuel 3 Cell
miscutils:itemCellLFTRFuel2,8599,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,LFTR Fuel 2 Cell
miscutils:itemCellLFTRFuel1,8600,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,LFTR Fuel 1 Cell
miscutils:itemCellBurntReactorFuelI,8601,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Burnt Reactor Fuel I Cell
miscutils:itemCellBurntReactorFuelII,8602,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Burnt Reactor Fuel II Cell
miscutils:itemCellUraniumDepletedMoltenSaltUSalt,8603,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Uranium Depleted Molten Salt (U Salt) Cell
miscutils:itemCellHeliumSpargedUSalt,8604,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Helium Sparged U Salt Cell
miscutils:itemCellPhosphorousUraniumHexafluoridePUF6,8605,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Phosphorous Uranium Hexafluoride (P-UF6) Cell
miscutils:itemCellStableMoltenSaltBase,8606,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Stable Molten Salt Base Cell
miscutils:itemCellLFTRFuelBase,8607,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,LFTR Fuel Base Cell
miscutils:itemCellThoriumDepletedMoltenSaltTSalt,8608,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Thorium Depleted Molten Salt (T Salt) Cell
miscutils:itemCellThoriumBerylliumDepletedMoltenSaltTBSalt,8609,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Thorium-Beryllium Depleted Molten Salt (TB Salt) Cell
miscutils:itemCellFluorineSpargedTSalt,8610,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Fluorine Sparged T Salt Cell
miscutils:itemCellFluorineSpargedTBSalt,8611,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Fluorine Sparged TB Salt Cell
miscutils:itemCellFluorinatedUraniumHexafluorideFUF6,8612,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Fluorinated Uranium Hexafluoride (F-UF6) Cell
miscutils:itemCellNaquadahFuel,8613,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Naquadah Fuel Cell
miscutils:itemCellEnrichedNaquadahFuel,8614,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Enriched Naquadah Fuel Cell
miscutils:itemCellNaquadriaFuel,8615,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell,Naquadria Fuel Cell
miscutils:itemDustLFTRFuel1,8616,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,LFTR Fuel 1 Dust
miscutils:itemDustSmallLFTRFuel1,8617,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of LFTR Fuel 1 Dust
miscutils:itemDustTinyLFTRFuel1,8618,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of LFTR Fuel 1 Dust
miscutils:itemDustLFTRFuel2,8619,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,LFTR Fuel 2 Dust
miscutils:itemDustSmallLFTRFuel2,8620,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of LFTR Fuel 2 Dust
miscutils:itemDustTinyLFTRFuel2,8621,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of LFTR Fuel 2 Dust
miscutils:itemDustLFTRFuel3,8622,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,LFTR Fuel 3 Dust
miscutils:itemDustSmallLFTRFuel3,8623,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of LFTR Fuel 3 Dust
miscutils:itemDustTinyLFTRFuel3,8624,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of LFTR Fuel 3 Dust
miscutils:itemIngotEnergyCrystal,8625,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot,Energy Crystal Ingot
miscutils:itemHotIngotEnergyCrystal,8626,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot,Hot Energy Crystal Ingot
miscutils:itemDustEnergyCrystal,8627,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Energy Crystal Dust
miscutils:itemDustSmallEnergyCrystal,8628,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Energy Crystal Dust
miscutils:itemDustTinyEnergyCrystal,8629,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Energy Crystal Dust
miscutils:itemNuggetEnergyCrystal,8630,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget,Energy Crystal Nugget
miscutils:itemPlateEnergyCrystal,8631,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate,Energy Crystal Plate
miscutils:itemPlateDoubleEnergyCrystal,8632,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble,Double Energy Crystal Plate
miscutils:itemBoltEnergyCrystal,8633,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt,Energy Crystal Bolt
miscutils:itemRodEnergyCrystal,8634,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod,Energy Crystal Rod
miscutils:itemRodLongEnergyCrystal,8635,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong,Long Energy Crystal Rod
miscutils:itemRingEnergyCrystal,8636,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing,Energy Crystal Ring
miscutils:itemScrewEnergyCrystal,8637,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew,Energy Crystal Screw
miscutils:itemRotorEnergyCrystal,8638,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor,Energy Crystal Rotor
miscutils:itemGearEnergyCrystal,8639,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear,Energy Crystal Gear
miscutils:itemPlateDenseEnergyCrystal,8640,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDense,Dense Energy Crystal Plate
miscutils:itemIngotBloodSteel,8641,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot,Blood Steel Ingot
miscutils:itemDustBloodSteel,8642,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Blood Steel Dust
miscutils:itemDustSmallBloodSteel,8643,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Blood Steel Dust
miscutils:itemDustTinyBloodSteel,8644,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Blood Steel Dust
miscutils:itemNuggetBloodSteel,8645,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget,Blood Steel Nugget
miscutils:itemPlateBloodSteel,8646,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate,Blood Steel Plate
miscutils:itemPlateDoubleBloodSteel,8647,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble,Double Blood Steel Plate
miscutils:itemBoltBloodSteel,8648,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt,Blood Steel Bolt
miscutils:itemRodBloodSteel,8649,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod,Blood Steel Rod
miscutils:itemRodLongBloodSteel,8650,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong,Long Blood Steel Rod
miscutils:itemRingBloodSteel,8651,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing,Blood Steel Ring
miscutils:itemScrewBloodSteel,8652,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew,Blood Steel Screw
miscutils:itemRotorBloodSteel,8653,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor,Blood Steel Rotor
miscutils:itemGearBloodSteel,8654,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear,Blood Steel Gear
miscutils:itemPlateDenseBloodSteel,8655,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDense,Dense Blood Steel Plate
miscutils:itemIngotZeron100,8656,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot,Zeron-100 Ingot
miscutils:itemHotIngotZeron100,8657,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot,Hot Zeron-100 Ingot
miscutils:itemDustZeron100,8658,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Zeron-100 Dust
miscutils:itemDustSmallZeron100,8659,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Zeron-100 Dust
miscutils:itemDustTinyZeron100,8660,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Zeron-100 Dust
miscutils:itemNuggetZeron100,8661,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget,Zeron-100 Nugget
miscutils:itemPlateZeron100,8662,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate,Zeron-100 Plate
miscutils:itemPlateDoubleZeron100,8663,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble,Double Zeron-100 Plate
miscutils:itemBoltZeron100,8664,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt,Zeron-100 Bolt
miscutils:itemRodZeron100,8665,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod,Zeron-100 Rod
miscutils:itemRodLongZeron100,8666,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong,Long Zeron-100 Rod
miscutils:itemRingZeron100,8667,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing,Zeron-100 Ring
miscutils:itemScrewZeron100,8668,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew,Zeron-100 Screw
miscutils:itemRotorZeron100,8669,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor,Zeron-100 Rotor
miscutils:itemGearZeron100,8670,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear,Zeron-100 Gear
miscutils:itemPlateDenseZeron100,8671,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDense,Dense Zeron-100 Plate
miscutils:itemIngotTumbaga,8672,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot,Tumbaga Ingot
miscutils:itemDustTumbaga,8673,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Tumbaga Dust
miscutils:itemDustSmallTumbaga,8674,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Tumbaga Dust
miscutils:itemDustTinyTumbaga,8675,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Tumbaga Dust
miscutils:itemNuggetTumbaga,8676,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget,Tumbaga Nugget
miscutils:itemPlateTumbaga,8677,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate,Tumbaga Plate
miscutils:itemPlateDoubleTumbaga,8678,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble,Double Tumbaga Plate
miscutils:itemBoltTumbaga,8679,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt,Tumbaga Bolt
miscutils:itemRodTumbaga,8680,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod,Tumbaga Rod
miscutils:itemRodLongTumbaga,8681,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong,Long Tumbaga Rod
miscutils:itemRingTumbaga,8682,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing,Tumbaga Ring
miscutils:itemScrewTumbaga,8683,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew,Tumbaga Screw
miscutils:itemRotorTumbaga,8684,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor,Tumbaga Rotor
miscutils:itemGearTumbaga,8685,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear,Tumbaga Gear
miscutils:itemPlateDenseTumbaga,8686,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDense,Dense Tumbaga Plate
miscutils:itemIngotPotin,8687,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot,Potin Ingot
miscutils:itemDustPotin,8688,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Potin Dust
miscutils:itemDustSmallPotin,8689,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Potin Dust
miscutils:itemDustTinyPotin,8690,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Potin Dust
miscutils:itemNuggetPotin,8691,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget,Potin Nugget
miscutils:itemPlatePotin,8692,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate,Potin Plate
miscutils:itemPlateDoublePotin,8693,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble,Double Potin Plate
miscutils:itemBoltPotin,8694,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt,Potin Bolt
miscutils:itemRodPotin,8695,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod,Potin Rod
miscutils:itemRodLongPotin,8696,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong,Long Potin Rod
miscutils:itemRingPotin,8697,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing,Potin Ring
miscutils:itemScrewPotin,8698,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew,Potin Screw
miscutils:itemRotorPotin,8699,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor,Potin Rotor
miscutils:itemGearPotin,8700,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear,Potin Gear
miscutils:itemPlateDensePotin,8701,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDense,Dense Potin Plate
miscutils:itemIngotStaballoy,8702,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot,Staballoy Ingot
miscutils:itemHotIngotStaballoy,8703,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot,Hot Staballoy Ingot
miscutils:itemDustStaballoy,8704,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Staballoy Dust
miscutils:itemDustSmallStaballoy,8705,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Staballoy Dust
miscutils:itemDustTinyStaballoy,8706,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Staballoy Dust
miscutils:itemNuggetStaballoy,8707,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget,Staballoy Nugget
miscutils:itemPlateStaballoy,8708,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate,Staballoy Plate
miscutils:itemPlateDoubleStaballoy,8709,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble,Double Staballoy Plate
miscutils:itemBoltStaballoy,8710,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt,Staballoy Bolt
miscutils:itemRodStaballoy,8711,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod,Staballoy Rod
miscutils:itemRodLongStaballoy,8712,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong,Long Staballoy Rod
miscutils:itemRingStaballoy,8713,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing,Staballoy Ring
miscutils:itemScrewStaballoy,8714,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew,Staballoy Screw
miscutils:itemRotorStaballoy,8715,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor,Staballoy Rotor
miscutils:itemGearStaballoy,8716,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear,Staballoy Gear
miscutils:itemPlateDenseStaballoy,8717,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDense,Dense Staballoy Plate
miscutils:itemIngotTantalloy60,8718,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot,Tantalloy-60 Ingot
miscutils:itemHotIngotTantalloy60,8719,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot,Hot Tantalloy-60 Ingot
miscutils:itemDustTantalloy60,8720,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Tantalloy-60 Dust
miscutils:itemDustSmallTantalloy60,8721,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Tantalloy-60 Dust
miscutils:itemDustTinyTantalloy60,8722,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Tantalloy-60 Dust
miscutils:itemNuggetTantalloy60,8723,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget,Tantalloy-60 Nugget
miscutils:itemPlateTantalloy60,8724,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate,Tantalloy-60 Plate
miscutils:itemPlateDoubleTantalloy60,8725,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble,Double Tantalloy-60 Plate
miscutils:itemBoltTantalloy60,8726,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt,Tantalloy-60 Bolt
miscutils:itemRodTantalloy60,8727,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod,Tantalloy-60 Rod
miscutils:itemRodLongTantalloy60,8728,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong,Long Tantalloy-60 Rod
